METER_FID,START_READ,END_READ,INTERVAL_TIME,INTERVAL_READ
768,862.977,920.191,30-JUL-2013 00:15:00,0.5358
768,862.977,920.191,30-JUL-2013 00:30:00,0.4884
768,862.977,920.191,30-JUL-2013 00:45:00,0.5934
768,862.977,920.191,30-JUL-2013 01:00:00,0.3516
768,862.977,920.191,30-JUL-2013 01:15:00,0.2772
768,862.977,920.191,30-JUL-2013 01:30:00,1.3062
768,862.977,920.191,30-JUL-2013 01:45:00,0.5262
768,862.977,920.191,30-JUL-2013 02:00:00,0.2394
768,862.977,920.191,30-JUL-2013 02:15:00,0.2382
768,862.977,920.191,30-JUL-2013 02:30:00,0.2364
768,862.977,920.191,30-JUL-2013 02:45:00,0.237
768,862.977,920.191,30-JUL-2013 03:00:00,0.2454
768,862.977,920.191,30-JUL-2013 03:15:00,0.2088
768,862.977,920.191,30-JUL-2013 03:30:00,0.237
768,862.977,920.191,30-JUL-2013 03:45:00,1.1196
768,862.977,920.191,30-JUL-2013 04:00:00,0.627
768,862.977,920.191,30-JUL-2013 04:15:00,0.2316
768,862.977,920.191,30-JUL-2013 04:30:00,0.2196
768,862.977,920.191,30-JUL-2013 04:45:00,0.1926
768,862.977,920.191,30-JUL-2013 05:00:00,0.2346
768,862.977,920.191,30-JUL-2013 05:15:00,1.3458
768,862.977,920.191,30-JUL-2013 05:30:00,0.6078
768,862.977,920.191,30-JUL-2013 05:45:00,0.288
768,862.977,920.191,30-JUL-2013 06:00:00,0.4836
768,862.977,920.191,30-JUL-2013 06:15:00,0.3828
768,862.977,920.191,30-JUL-2013 06:30:00,0.4224
768,862.977,920.191,30-JUL-2013 06:45:00,1.4748
768,862.977,920.191,30-JUL-2013 07:00:00,1.6548
768,862.977,920.191,30-JUL-2013 07:15:00,1.743
768,862.977,920.191,30-JUL-2013 07:30:00,1.71
768,862.977,920.191,30-JUL-2013 07:45:00,1.5924
768,862.977,920.191,30-JUL-2013 08:00:00,1.4604
768,862.977,920.191,30-JUL-2013 08:15:00,1.4808
768,862.977,920.191,30-JUL-2013 08:30:00,1.4532
768,862.977,920.191,30-JUL-2013 08:45:00,1.3038
768,862.977,920.191,30-JUL-2013 09:00:00,0.2802
768,862.977,920.191,30-JUL-2013 09:15:00,0.3006
768,862.977,920.191,30-JUL-2013 09:30:00,1.0272
768,862.977,920.191,30-JUL-2013 09:45:00,0.8928
768,862.977,920.191,30-JUL-2013 10:00:00,0.3156
768,862.977,920.191,30-JUL-2013 10:15:00,0.2742
