METER_FID,START_READ,END_READ,INTERVAL_TIME,INTERVAL_READ
6379,272.176,287.459,30-JUL-2013 00:15:00,0.1008
6379,272.176,287.459,30-JUL-2013 00:30:00,0.09
6379,272.176,287.459,30-JUL-2013 00:45:00,0.0774
6379,272.176,287.459,30-JUL-2013 01:00:00,0.0678
6379,272.176,287.459,30-JUL-2013 01:15:00,0.0786
6379,272.176,287.459,30-JUL-2013 01:30:00,0.0678
6379,272.176,287.459,30-JUL-2013 01:45:00,0.0498
6379,272.176,287.459,30-JUL-2013 02:00:00,0.0792
6379,272.176,287.459,30-JUL-2013 02:15:00,0.0828
6379,272.176,287.459,30-JUL-2013 02:30:00,0.075
6379,272.176,287.459,30-JUL-2013 02:45:00,0.0708
6379,272.176,287.459,30-JUL-2013 03:00:00,0.087
6379,272.176,287.459,30-JUL-2013 03:15:00,0.1284
6379,272.176,287.459,30-JUL-2013 03:30:00,0.1152
6379,272.176,287.459,30-JUL-2013 03:45:00,0.1056
6379,272.176,287.459,30-JUL-2013 04:00:00,0.1032
6379,272.176,287.459,30-JUL-2013 04:15:00,0.5412
6379,272.176,287.459,30-JUL-2013 04:30:00,0.4752
6379,272.176,287.459,30-JUL-2013 04:45:00,0.0456
6379,272.176,287.459,30-JUL-2013 05:00:00,0.1242
6379,272.176,287.459,30-JUL-2013 05:15:00,0.1824
6379,272.176,287.459,30-JUL-2013 05:30:00,0.216
6379,272.176,287.459,30-JUL-2013 05:45:00,0.192
6379,272.176,287.459,30-JUL-2013 06:00:00,0.1956
6379,272.176,287.459,30-JUL-2013 06:15:00,0.2136
6379,272.176,287.459,30-JUL-2013 06:30:00,0.2454
6379,272.176,287.459,30-JUL-2013 06:45:00,0.2328
6379,272.176,287.459,30-JUL-2013 07:00:00,0.1434
6379,272.176,287.459,30-JUL-2013 07:15:00,0.087
6379,272.176,287.459,30-JUL-2013 07:30:00,0.0492
6379,272.176,287.459,30-JUL-2013 07:45:00,0.0702
6379,272.176,287.459,30-JUL-2013 08:00:00,0.1044
6379,272.176,287.459,30-JUL-2013 08:15:00,0.0738
6379,272.176,287.459,30-JUL-2013 08:30:00,0.0732
6379,272.176,287.459,30-JUL-2013 08:45:00,0.9156
6379,272.176,287.459,30-JUL-2013 09:00:00,0.1752
6379,272.176,287.459,30-JUL-2013 09:15:00,0.1464
6379,272.176,287.459,30-JUL-2013 09:30:00,0.132
6379,272.176,287.459,30-JUL-2013 09:45:00,0.1296
6379,272.176,287.459,30-JUL-2013 10:00:00,0.1542
6379,272.176,287.459,30-JUL-2013 10:15:00,0.1272
6379,272.176,287.459,30-JUL-2013 10:30:00,0.1386
6379,272.176,287.459,30-JUL-2013 10:45:00,0.1542
6379,272.176,287.459,30-JUL-2013 11:00:00,0.1806
6379,272.176,287.459,30-JUL-2013 11:15:00,0.18
