METER_FID,START_READ,END_READ,INTERVAL_TIME,INTERVAL_READ
26472,430.601,476.155,13-JUL-2013 00:15:00,0.663
26472,430.601,476.155,13-JUL-2013 00:30:00,0.5484
26472,430.601,476.155,13-JUL-2013 00:45:00,0.4716
26472,430.601,476.155,13-JUL-2013 01:00:00,0.2904
26472,430.601,476.155,13-JUL-2013 01:15:00,0.3156
26472,430.601,476.155,13-JUL-2013 01:30:00,0.255
26472,430.601,476.155,13-JUL-2013 01:45:00,0.3168
26472,430.601,476.155,13-JUL-2013 02:00:00,0.2862
26472,430.601,476.155,13-JUL-2013 02:15:00,0.3294
26472,430.601,476.155,13-JUL-2013 02:30:00,0.2736
26472,430.601,476.155,13-JUL-2013 02:45:00,0.2682
26472,430.601,476.155,13-JUL-2013 03:00:00,0.2232
26472,430.601,476.155,13-JUL-2013 03:15:00,0.2454
26472,430.601,476.155,13-JUL-2013 03:30:00,0.2148
26472,430.601,476.155,13-JUL-2013 03:45:00,0.2448
26472,430.601,476.155,13-JUL-2013 04:00:00,0.216
26472,430.601,476.155,13-JUL-2013 04:15:00,0.2496
26472,430.601,476.155,13-JUL-2013 04:30:00,0.2604
26472,430.601,476.155,13-JUL-2013 04:45:00,0.2544
26472,430.601,476.155,13-JUL-2013 05:00:00,0.2844
26472,430.601,476.155,13-JUL-2013 05:15:00,0.2208
26472,430.601,476.155,13-JUL-2013 05:30:00,0.2688
26472,430.601,476.155,13-JUL-2013 05:45:00,0.2112
26472,430.601,476.155,13-JUL-2013 06:00:00,0.2688
26472,430.601,476.155,13-JUL-2013 06:15:00,0.198
26472,430.601,476.155,13-JUL-2013 06:30:00,0.2814
26472,430.601,476.155,13-JUL-2013 06:45:00,0.2316
26472,430.601,476.155,13-JUL-2013 07:00:00,0.2592
26472,430.601,476.155,13-JUL-2013 07:15:00,0.2442
26472,430.601,476.155,13-JUL-2013 07:30:00,0.2958
26472,430.601,476.155,13-JUL-2013 07:45:00,0.567
26472,430.601,476.155,13-JUL-2013 08:00:00,0.4956
26472,430.601,476.155,13-JUL-2013 08:15:00,0.4296
26472,430.601,476.155,13-JUL-2013 08:30:00,0.3894
26472,430.601,476.155,13-JUL-2013 08:45:00,0.2616
26472,430.601,476.155,13-JUL-2013 09:00:00,0.246
26472,430.601,476.155,13-JUL-2013 09:15:00,0.2886
26472,430.601,476.155,13-JUL-2013 09:30:00,0.3084
26472,430.601,476.155,13-JUL-2013 09:45:00,0.3606
26472,430.601,476.155,13-JUL-2013 10:00:00,0.462
26472,430.601,476.155,13-JUL-2013 10:15:00,0.5214
26472,430.601,476.155,13-JUL-2013 10:30:00,0.5712
26472,430.601,476.155,13-JUL-2013 10:45:00,0.5928
26472,430.601,476.155,13-JUL-2013 11:00:00,0.4758
26472,430.601,476.155,13-JUL-2013 11:15:00,0.5682
26472,430.601,476.155,13-JUL-2013 11:30:00,0.525
26472,430.601,476.155,13-JUL-2013 11:45:00,0.6252
26472,430.601,476.155,13-JUL-2013 12:00:00,0.6222
26472,430.601,476.155,13-JUL-2013 12:15:00,0.627
26472,430.601,476.155,13-JUL-2013 12:30:00,0.5448
26472,430.601,476.155,13-JUL-2013 12:45:00,0.5886
26472,430.601,476.155,13-JUL-2013 13:00:00,0.5598
26472,430.601,476.155,13-JUL-2013 13:15:00,0.5844
