METER_FID,START_READ,END_READ,INTERVAL_TIME,INTERVAL_READ
21119,244.778,254.122,18-JUL-2013 00:15:00,0.1068
21119,244.778,254.122,18-JUL-2013 00:30:00,0.1194
21119,244.778,254.122,18-JUL-2013 00:45:00,0.1044
21119,244.778,254.122,18-JUL-2013 01:00:00,0.0648
21119,244.778,254.122,18-JUL-2013 01:15:00,0.0678
21119,244.778,254.122,18-JUL-2013 01:30:00,0.1026
21119,244.778,254.122,18-JUL-2013 01:45:00,0.1074
21119,244.778,254.122,18-JUL-2013 02:00:00,0.0732
21119,244.778,254.122,18-JUL-2013 02:15:00,0.063
21119,244.778,254.122,18-JUL-2013 02:30:00,0.0942
21119,244.778,254.122,18-JUL-2013 02:45:00,0.0936
21119,244.778,254.122,18-JUL-2013 03:00:00,0.0792
21119,244.778,254.122,18-JUL-2013 03:15:00,0.0822
21119,244.778,254.122,18-JUL-2013 03:30:00,0.06
21119,244.778,254.122,18-JUL-2013 03:45:00,0.1014
21119,244.778,254.122,18-JUL-2013 04:00:00,0.1062
21119,244.778,254.122,18-JUL-2013 04:15:00,0.0588
21119,244.778,254.122,18-JUL-2013 04:30:00,0.0606
21119,244.778,254.122,18-JUL-2013 04:45:00,0.1104
21119,244.778,254.122,18-JUL-2013 05:00:00,0.0846
21119,244.778,254.122,18-JUL-2013 05:15:00,0.063
21119,244.778,254.122,18-JUL-2013 05:30:00,0.1134
21119,244.778,254.122,18-JUL-2013 05:45:00,0.0582
21119,244.778,254.122,18-JUL-2013 06:00:00,0.0774
21119,244.778,254.122,18-JUL-2013 06:15:00,0.123
21119,244.778,254.122,18-JUL-2013 06:30:00,0.0738
21119,244.778,254.122,18-JUL-2013 06:45:00,0.054
21119,244.778,254.122,18-JUL-2013 07:00:00,0.1182
21119,244.778,254.122,18-JUL-2013 07:15:00,0.1584
21119,244.778,254.122,18-JUL-2013 07:30:00,0.138
21119,244.778,254.122,18-JUL-2013 07:45:00,0.1218
21119,244.778,254.122,18-JUL-2013 08:00:00,0.0924
21119,244.778,254.122,18-JUL-2013 08:15:00,0.0918
21119,244.778,254.122,18-JUL-2013 08:30:00,0.1038
21119,244.778,254.122,18-JUL-2013 08:45:00,0.0588
21119,244.778,254.122,18-JUL-2013 09:00:00,0.093
21119,244.778,254.122,18-JUL-2013 09:15:00,0.081
21119,244.778,254.122,18-JUL-2013 09:30:00,0.06
21119,244.778,254.122,18-JUL-2013 09:45:00,0.1038
21119,244.778,254.122,18-JUL-2013 10:00:00,0.102
21119,244.778,254.122,18-JUL-2013 10:15:00,0.0456
21119,244.778,254.122,18-JUL-2013 10:30:00,0.0714
21119,244.778,254.122,18-JUL-2013 10:45:00,0.12
21119,244.778,254.122,18-JUL-2013 11:00:00,0.0738
21119,244.778,254.122,18-JUL-2013 11:15:00,0.078
21119,244.778,254.122,18-JUL-2013 11:30:00,0.0822
21119,244.778,254.122,18-JUL-2013 11:45:00,0.0702
21119,244.778,254.122,18-JUL-2013 12:00:00,0.099
21119,244.778,254.122,18-JUL-2013 12:15:00,0.0888
21119,244.778,254.122,18-JUL-2013 12:30:00,0.0714
21119,244.778,254.122,18-JUL-2013 12:45:00,0.0756
21119,244.778,254.122,18-JUL-2013 13:00:00,0.0846
21119,244.778,254.122,18-JUL-2013 13:15:00,0.0858
21119,244.778,254.122,18-JUL-2013 13:30:00,0.1038
21119,244.778,254.122,18-JUL-2013 13:45:00,0.066
21119,244.778,254.122,18-JUL-2013 14:00:00,0.0516
21119,244.778,254.122,18-JUL-2013 14:15:00,0.1314
21119,244.778,254.122,18-JUL-2013 14:30:00,0.0936
21119,244.778,254.122,18-JUL-2013 14:45:00,0.0414
21119,244.778,254.122,18-JUL-2013 15:00:00,0.0876
21119,244.778,254.122,18-JUL-2013 15:15:00,0.1014
21119,244.778,254.122,18-JUL-2013 15:30:00,0.0714
21119,244.778,254.122,18-JUL-2013 15:45:00,0.0912
21119,244.778,254.122,18-JUL-2013 16:00:00,0.1026
21119,244.778,254.122,18-JUL-2013 16:15:00,0.0504
21119,244.778,254.122,18-JUL-2013 16:30:00,0.0936
21119,244.778,254.122,18-JUL-2013 16:45:00,0.1182
21119,244.778,254.122,18-JUL-2013 17:00:00,0.0564
21119,244.778,254.122,18-JUL-2013 17:15:00,0.0582
21119,244.778,254.122,18-JUL-2013 17:30:00,0.114
21119,244.778,254.122,18-JUL-2013 17:45:00,0.1098
21119,244.778,254.122,18-JUL-2013 18:00:00,0.0612
21119,244.778,254.122,18-JUL-2013 18:15:00,0.1272
21119,244.778,254.122,18-JUL-2013 18:30:00,0.1086
21119,244.778,254.122,18-JUL-2013 18:45:00,0.2622
21119,244.778,254.122,18-JUL-2013 19:00:00,0.1356
21119,244.778,254.122,18-JUL-2013 19:15:00,0.114
21119,244.778,254.122,18-JUL-2013 19:30:00,0.1056
21119,244.778,254.122,18-JUL-2013 19:45:00,0.1542
21119,244.778,254.122,18-JUL-2013 20:00:00,0.1344
21119,244.778,254.122,18-JUL-2013 20:15:00,0.087
21119,244.778,254.122,18-JUL-2013 20:30:00,0.1278
21119,244.778,254.122,18-JUL-2013 20:45:00,0.1446
